ticker,day,success_oper_flag,timeout_flag,end_of_interval_flag,best_risk,best_risk_days,min_risk,min_risk_days,max_risk,max_risk_days
BBAS3,2017-06-13,1,0,0,0.1287,81,0.0656,60,0.1321,89
BBAS3,2017-06-14,1,0,0,0.1248,80,0.0733,62,0.1282,88
BBAS3,2017-06-16,1,0,0,0.1104,69,0.0651,51,0.1323,87
BBAS3,2017-06-19,1,0,0,0.1232,78,0.0767,60,0.1265,86
BBAS3,2017-06-20,1,0,0,0.0602,36,0.0581,36,0.1358,85
BBAS3,2017-06-21,1,0,0,0.0422,18,0.0257,16,0.15,84
BBAS3,2017-06-22,1,0,0,0.0459,17,0.0162,8,0.15,75
BBAS3,2017-06-23,1,0,0,0.0431,16,0.0233,13,0.15,79
BBAS3,2017-06-26,1,0,0,0.0154,2,0.003,2,0.15,73
BBAS3,2017-06-27,1,0,0,0.0347,14,0.0347,14,0.1434,86
BBAS3,2017-06-28,1,0,0,0.0338,11,0.0207,10,0.15,85
BBAS3,2017-06-29,1,0,0,0.0296,10,0.0153,9,0.1447,84
BBAS3,2017-06-30,1,0,0,0.0074,2,0.0043,2,0.1436,83
BBAS3,2017-07-03,1,0,0,0.0249,8,0.0056,2,0.1387,82
BBAS3,2017-07-04,1,0,0,0.0074,2,0.0033,2,0.1382,81
BBAS3,2017-07-05,1,0,0,0.0538,25,0.0383,22,0.1293,80
BBAS3,2017-07-06,1,0,0,0.0285,7,0.0257,7,0.1354,79
BBAS3,2017-07-07,1,0,0,0.0337,10,0.0293,10,0.1336,78
BBAS3,2017-07-10,1,0,0,0.0289,3,0.0057,2,0.1438,77
BBAS3,2017-07-11,1,0,0,0.0256,2,0.0024,2,0.1396,76
BBAS3,2017-07-12,1,0,0,0.0203,7,0.0157,7,0.1166,75
BBAS3,2017-07-13,1,0,0,0.0066,2,0.0035,2,0.107,74
BBAS3,2017-07-14,1,0,0,0.0097,5,0.0052,5,0.1031,73
BBAS3,2017-07-17,1,0,0,0.0783,48,0.0345,28,0.0996,72
BBAS3,2017-07-18,1,0,0,0.0091,3,0.007,3,0.1024,71
BBAS3,2017-07-19,1,0,0,0.0079,2,0.0056,2,0.1009,70
BBAS3,2017-07-20,1,0,0,0.0774,45,0.0366,34,0.0986,69
BBAS3,2017-07-21,1,0,0,0.0768,44,0.0378,33,0.0981,68
BBAS3,2017-07-24,1,0,0,0.0777,43,0.0358,25,0.099,67
BBAS3,2017-07-25,1,0,0,0.0797,42,0.0312,21,0.1011,66
BBAS3,2017-07-26,1,0,0,0.076,41,0.0399,30,0.0971,65
BBAS3,2017-07-27,1,0,0,0.0329,9,0.024,8,0.1043,64
BBAS3,2017-07-28,1,0,0,0.0243,4,0.0053,3,0.1126,63
BBAS3,2017-07-31,1,0,0,0.0218,3,0.004,2,0.1095,62
BBAS3,2017-08-01,1,0,0,0.0201,2,0.0044,2,0.1074,61
BBAS3,2017-08-02,1,0,0,0.0182,2,0.0052,2,0.1001,60
BBAS3,2017-08-03,1,0,0,0.016,4,0.0037,2,0.0841,59
BBAS3,2017-08-04,1,0,0,0.0126,3,0.0082,3,0.0801,58
BBAS3,2017-08-07,1,0,0,0.0102,2,0.0078,2,0.0772,57
BBAS3,2017-08-08,1,0,0,0.0526,32,0.049,32,0.0726,56
BBAS3,2017-08-09,1,0,0,0.0567,31,0.0389,27,0.0769,55
BBAS3,2017-08-10,1,0,0,0.0547,30,0.0439,29,0.0747,54
BBAS3,2017-08-11,1,0,0,0.0102,2,0.0037,2,0.0808,53
BBAS3,2017-08-14,1,0,0,0.0075,2,0.0045,2,0.0789,52
BBAS3,2017-08-15,1,0,0,0.0529,27,0.0482,27,0.0729,51
BBAS3,2017-08-16,1,0,0,0.0545,26,0.0443,25,0.0746,50
BBAS3,2017-08-17,1,0,0,0.0233,7,0.0225,7,0.0839,49
BBAS3,2017-08-18,1,0,0,0.0228,3,0.0159,3,0.0867,48
BBAS3,2017-08-21,1,0,0,0.0175,2,0.005,2,0.0804,47
BBAS3,2017-08-22,1,0,0,0.0451,22,0.0429,22,0.0647,46
BBAS3,2017-08-23,1,0,0,0.0576,31,0.0508,31,0.0614,45
BBAS3,2017-08-24,1,0,0,0.0571,30,0.0519,30,0.0609,44
BBAS3,2017-08-25,1,0,0,0.0556,29,0.0556,29,0.0594,43
BBAS3,2017-08-28,1,0,0,0.0556,28,0.0556,28,0.0594,42
BBAS3,2017-08-29,1,0,0,0.0481,17,0.0352,15,0.0679,41
BBAS3,2017-08-30,1,0,0,0.0481,16,0.0352,14,0.0679,40
BBAS3,2017-08-31,1,0,0,0.0301,7,0.0235,7,0.0727,39
BBAS3,2017-09-01,1,0,0,0.0274,54,0.0122,51,0.044,90
BBAS3,2017-09-04,1,0,0,0.0123,2,0.0075,2,0.0631,37
BBAS3,2017-09-05,1,0,0,0.0308,12,0.0305,12,0.0496,36
BBAS3,2017-09-06,1,0,0,0.0161,3,0.0043,2,0.0571,35
BBAS3,2017-09-08,1,0,0,0.0132,3,0.013,3,0.0514,34
BBAS3,2017-09-11,0,1,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-09-12,1,0,0,0.0228,8,0.0228,8,0.0412,32
BBAS3,2017-09-13,1,0,0,0.0242,7,0.0187,7,0.0427,31
BBAS3,2017-09-14,1,0,0,0.0121,2,0.0061,2,0.046,30
BBAS3,2017-09-15,1,0,0,0.0096,2,0.0041,2,0.0416,29
BBAS3,2017-09-18,1,0,0,0.0186,4,0.0037,2,0.0368,28
BBAS3,2017-09-19,1,0,0,0.0275,13,0.016,11,0.031,27
BBAS3,2017-09-20,1,0,0,0.0126,2,0.0102,2,0.0305,26
BBAS3,2017-09-21,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-09-22,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-09-25,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-09-26,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-09-27,1,0,0,0.0256,15,0.0247,15,0.0264,21
BBAS3,2017-09-28,1,0,0,0.0249,6,0.0173,6,0.0284,20
BBAS3,2017-09-29,1,0,0,0.0255,5,0.0079,3,0.029,19
BBAS3,2017-10-02,1,0,0,0.0153,2,0.0072,2,0.0293,18
BBAS3,2017-10-03,0,1,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-10-04,1,0,0,0.0113,2,0.0101,2,0.0147,16
BBAS3,2017-10-05,1,0,0,0.0117,9,0.0117,9,0.0117,9
BBAS3,2017-10-06,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-10-09,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-10-10,1,0,0,0.0041,2,0.0027,2,0.0067,6
BBAS3,2017-10-11,1,0,0,0.0041,2,0.0027,2,0.0056,5
BBAS3,2017-10-13,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-10-16,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-10-17,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-10-18,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-10-19,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-10-20,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-10-23,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-10-24,1,0,0,0.0136,3,0.0125,3,0.0136,3
BBAS3,2017-10-25,1,0,0,0.0103,2,0.0021,2,0.0103,2
BBAS3,2017-10-26,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-10-27,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-10-30,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-10-31,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-11-01,0,1,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-11-03,0,1,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-11-06,1,0,0,0.1157,81,0.1069,79,0.1157,81
BBAS3,2017-11-07,1,0,0,0.111,70,0.0901,69,0.1242,80
BBAS3,2017-11-08,1,0,0,0.0126,2,0.0071,2,0.1355,79
BBAS3,2017-11-09,1,0,0,0.1059,68,0.1005,68,0.1189,78
BBAS3,2017-11-10,1,0,0,0.1155,67,0.081,53,0.1288,77
BBAS3,2017-11-13,1,0,0,0.1313,66,0.0485,43,0.1451,76
BBAS3,2017-11-14,1,0,0,0.1313,65,0.0485,42,0.1451,75
BBAS3,2017-11-16,1,0,0,0.0209,2,0.0024,2,0.15,74
BBAS3,2017-11-17,1,0,0,0.0135,2,0.0043,2,0.1353,73
BBAS3,2017-11-21,1,0,0,0.1068,62,0.0988,62,0.1198,72
BBAS3,2017-11-22,1,0,0,0.1125,69,0.1063,69,0.1161,71
BBAS3,2017-11-23,1,0,0,0.1105,60,0.0912,59,0.1236,70
BBAS3,2017-11-24,1,0,0,0.1084,59,0.0953,59,0.1215,69
BBAS3,2017-11-27,1,0,0,0.112,58,0.088,57,0.1252,68
BBAS3,2017-11-28,1,0,0,0.111,57,0.0901,56,0.1242,67
BBAS3,2017-11-29,1,0,0,0.1088,56,0.0947,56,0.1219,66
BBAS3,2017-11-30,1,0,0,0.0912,38,0.0474,32,0.1456,65
BBAS3,2017-12-01,1,0,0,0.0227,2,0.0108,2,0.15,62
BBAS3,2017-12-04,1,0,0,0.0925,36,0.0278,21,0.1472,63
BBAS3,2017-12-05,1,0,0,0.0859,35,0.0428,29,0.1398,62
BBAS3,2017-12-06,1,0,0,0.0936,34,0.0254,18,0.1484,61
BBAS3,2017-12-07,1,0,0,0.0898,33,0.034,25,0.1441,60
BBAS3,2017-12-08,1,0,0,0.0859,32,0.0428,26,0.1398,59
BBAS3,2017-12-11,1,0,0,0.0878,31,0.0386,25,0.1418,58
BBAS3,2017-12-12,1,0,0,0.0152,2,0.0114,2,0.15,57
BBAS3,2017-12-13,1,0,0,0.083,29,0.0496,28,0.1364,56
BBAS3,2017-12-14,1,0,0,0.0997,28,0.0115,6,0.15,53
BBAS3,2017-12-15,1,0,0,0.0091,2,0.0037,2,0.15,52
BBAS3,2017-12-18,1,0,0,0.0913,26,0.0129,8,0.1458,53
BBAS3,2017-12-19,1,0,0,0.093,25,0.0089,5,0.1478,52
BBAS3,2017-12-20,1,0,0,0.09,24,0.0136,6,0.1443,51
BBAS3,2017-12-21,1,0,0,0.0319,8,0.0104,4,0.1458,50
BBAS3,2017-12-22,1,0,0,0.0304,7,0.0024,2,0.1439,49
BBAS3,2017-12-26,0,1,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-12-27,0,1,0,0.0,0,0.0,0,0.0,0
BBAS3,2017-12-28,1,0,0,0.0183,4,0.0116,3,0.128,46
BBAS3,2018-01-02,0,1,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-01-03,1,0,0,0.0087,2,0.0087,2,0.1154,44
BBAS3,2018-01-04,1,0,0,0.0595,16,0.0208,12,0.1099,43
BBAS3,2018-01-05,1,0,0,0.0573,15,0.0262,14,0.1074,42
BBAS3,2018-01-08,1,0,0,0.058,14,0.0244,13,0.1082,41
BBAS3,2018-01-09,1,0,0,0.0586,13,0.023,12,0.1089,40
BBAS3,2018-01-10,1,0,0,0.0631,12,0.0116,4,0.114,39
BBAS3,2018-01-11,1,0,0,0.0605,11,0.0022,2,0.111,38
BBAS3,2018-01-12,1,0,0,0.0577,10,0.0015,2,0.1079,37
BBAS3,2018-01-15,1,0,0,0.0085,83,0.0051,83,0.0085,83
BBAS3,2018-01-16,1,0,0,0.0485,8,0.0043,2,0.0975,35
BBAS3,2018-01-17,1,0,0,0.047,7,0.0043,2,0.0958,34
BBAS3,2018-01-18,1,0,0,0.0366,6,0.0298,6,0.0841,33
BBAS3,2018-01-19,1,0,0,0.0395,5,0.0222,4,0.0874,32
BBAS3,2018-01-22,1,0,0,0.0428,4,0.0135,3,0.0911,31
BBAS3,2018-01-23,1,0,0,0.0287,2,0.0078,2,0.0914,30
BBAS3,2018-01-24,1,0,0,0.0375,2,0.0018,2,0.0851,29
BBAS3,2018-01-26,1,0,0,0.0148,4,0.0065,2,0.0535,28
BBAS3,2018-01-29,1,0,0,0.0455,25,0.0423,25,0.0484,27
BBAS3,2018-01-30,1,0,0,0.0141,2,0.0045,2,0.0528,26
BBAS3,2018-01-31,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-02-01,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-02-02,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-02-05,1,0,0,0.0465,20,0.0395,20,0.0495,22
BBAS3,2018-02-06,1,0,0,0.0261,2,0.0089,2,0.0612,21
BBAS3,2018-02-07,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-02-08,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-02-09,1,0,0,0.0398,8,0.0361,8,0.0509,18
BBAS3,2018-02-14,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-02-15,1,0,0,0.0273,6,0.0218,6,0.038,16
BBAS3,2018-02-16,1,0,0,0.0262,5,0.0248,5,0.0368,15
BBAS3,2018-02-19,1,0,0,0.0333,12,0.0266,12,0.0361,14
BBAS3,2018-02-20,1,0,0,0.0343,3,0.0029,2,0.0452,13
BBAS3,2018-02-21,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-02-22,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-02-23,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-02-26,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-02-27,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-02-28,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-01,1,0,0,0.0195,4,0.0081,3,0.0223,6
BBAS3,2018-03-02,1,0,0,0.0193,3,0.0086,2,0.0221,5
BBAS3,2018-03-05,1,0,0,0.0135,2,0.0079,2,0.0162,4
BBAS3,2018-03-06,1,0,0,0.0118,3,0.0043,3,0.0118,3
BBAS3,2018-03-07,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-08,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-09,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-12,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-13,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-14,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-15,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-16,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-19,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-20,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-21,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-22,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-23,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-26,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-27,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-03-28,1,0,0,0.0116,2,0.0092,2,0.0116,2
BBAS3,2018-03-29,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-02,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-03,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-04,1,0,0,0.0253,2,0.0022,2,0.0253,2
BBAS3,2018-04-05,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-06,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-09,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-10,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-11,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-12,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-13,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-16,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-17,1,0,0,0.0165,2,0.0051,2,0.0165,2
BBAS3,2018-04-18,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-19,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-20,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-23,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-24,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-25,1,0,0,0.0138,3,0.0119,3,0.0138,3
BBAS3,2018-04-26,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-27,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-04-30,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-02,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-03,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-04,1,0,0,0.0224,4,0.0109,3,0.0224,4
BBAS3,2018-05-07,1,0,0,0.0206,3,0.0081,2,0.0206,3
BBAS3,2018-05-08,1,0,0,0.0209,2,0.0042,2,0.0209,2
BBAS3,2018-05-09,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-10,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-11,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-14,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-15,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-16,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-17,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-18,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-21,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-22,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-23,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-24,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-25,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-28,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-05-29,1,0,0,0.0312,3,0.0279,3,0.0326,4
BBAS3,2018-05-30,1,0,0,0.0318,2,0.0004,2,0.0332,3
BBAS3,2018-06-01,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-06-04,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-06-05,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-06-06,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-06-07,1,0,0,0.1758,86,0.1065,83,0.15,86
BBAS3,2018-06-08,1,0,0,0.0985,42,0.0983,42,0.15,85
BBAS3,2018-06-11,1,0,0,0.1701,84,0.1165,84,0.15,84
BBAS3,2018-06-12,1,0,0,0.089,28,0.0824,28,0.15,83
BBAS3,2018-06-13,1,0,0,0.176,82,0.1061,79,0.15,82
BBAS3,2018-06-14,1,0,0,0.0989,38,0.0975,38,0.15,81
BBAS3,2018-06-15,1,0,0,0.069,14,0.046,11,0.15,79
BBAS3,2018-06-18,1,0,0,0.0301,3,0.0262,3,0.15,77
BBAS3,2018-06-19,1,0,0,0.038,2,0.005,2,0.15,75
BBAS3,2018-06-20,1,0,0,0.0483,11,0.0294,9,0.15,77
BBAS3,2018-06-21,1,0,0,0.0468,10,0.0334,9,0.15,76
BBAS3,2018-06-22,1,0,0,0.0232,4,0.0167,4,0.15,75
BBAS3,2018-06-25,1,0,0,0.0229,3,0.0144,3,0.15,74
BBAS3,2018-06-26,1,0,0,0.0374,6,0.0199,4,0.15,73
BBAS3,2018-06-27,1,0,0,0.0357,5,0.0243,4,0.15,72
BBAS3,2018-06-28,0,1,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-06-29,1,0,0,0.0228,4,0.0184,4,0.15,83
BBAS3,2018-07-02,1,0,0,0.0215,2,0.0026,2,0.15,69
BBAS3,2018-07-03,1,0,0,0.0129,3,0.0062,3,0.15,81
BBAS3,2018-07-04,1,0,0,0.039,12,0.0377,12,0.15,81
BBAS3,2018-07-05,1,0,0,0.144,80,0.1173,79,0.1461,82
BBAS3,2018-07-06,1,0,0,0.0428,10,0.0278,7,0.15,78
BBAS3,2018-07-10,1,0,0,0.0428,12,0.0397,12,0.15,78
BBAS3,2018-07-11,1,0,0,0.0183,2,0.008,2,0.15,76
BBAS3,2018-07-12,1,0,0,0.1266,62,0.0941,62,0.15,76
BBAS3,2018-07-13,1,0,0,0.0199,3,0.0044,2,0.15,75
BBAS3,2018-07-16,1,0,0,0.0242,5,0.0228,5,0.15,89
BBAS3,2018-07-17,1,0,0,0.0175,2,0.0016,2,0.15,86
BBAS3,2018-07-18,1,0,0,0.1573,88,0.1482,88,0.15,88
BBAS3,2018-07-19,1,0,0,0.0275,5,0.0259,5,0.15,86
BBAS3,2018-07-20,1,0,0,0.0207,11,0.0132,11,0.0223,13
BBAS3,2018-07-23,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-07-24,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-07-25,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-07-26,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-07-27,1,0,0,0.0201,8,0.0187,8,0.0201,8
BBAS3,2018-07-30,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-07-31,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-08-01,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-08-02,1,0,0,0.0179,2,0.0034,2,0.0196,4
BBAS3,2018-08-03,1,0,0,0.0097,2,0.0029,2,0.0097,2
BBAS3,2018-08-06,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-08-07,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-08-08,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-08-09,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-08-10,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-08-13,1,0,0,0.0154,2,0.0128,2,0.15,69
BBAS3,2018-08-14,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-08-15,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-08-16,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-08-17,0,0,0,0.0,0,0.0,0,0.0,0
BBAS3,2018-08-20,1,0,0,0.135,49,0.1339,49,0.15,64
BBAS3,2018-08-21,1,0,0,0.1207,34,0.1059,34,0.15,48
BBAS3,2018-08-22,1,0,0,0.0183,2,0.0092,2,0.15,46
BBAS3,2018-08-23,1,0,0,0.1209,32,0.1055,32,0.15,46
BBAS3,2018-08-24,1,0,0,0.122,31,0.1033,31,0.15,45
BBAS3,2018-08-27,1,0,0,0.0183,3,0.0016,2,0.15,44
BBAS3,2018-08-28,1,0,0,0.141,43,0.1229,42,0.15,56
BBAS3,2018-08-29,1,0,0,0.1402,42,0.1243,41,0.15,55
BBAS3,2018-08-30,1,0,0,0.1354,41,0.1332,41,0.15,56
BBAS3,2018-08-31,1,0,0,0.1214,26,0.1044,26,0.15,40
BBAS3,2018-09-03,1,0,0,0.1231,25,0.1011,25,0.15,39
BBAS3,2018-09-04,1,0,0,0.1302,24,0.087,24,0.15,37
BBAS3,2018-09-05,1,0,0,0.0141,2,0.0073,2,0.15,36
BBAS3,2018-09-06,1,0,0,0.1333,22,0.081,21,0.15,35
BBAS3,2018-09-10,1,0,0,0.1249,21,0.0975,21,0.15,35
BBAS3,2018-09-11,1,0,0,0.1491,20,0.0498,17,0.15,33
BBAS3,2018-09-12,1,0,0,0.1518,19,0.0445,16,0.15,19
BBAS3,2018-09-13,1,0,0,0.1535,18,0.0412,14,0.15,18
BBAS3,2018-09-14,1,0,0,0.0297,3,0.0195,3,0.15,17
BBAS3,2018-09-17,1,0,0,0.0282,2,0.0035,2,0.15,16
BBAS3,2018-09-18,1,0,0,0.0219,2,0.0043,2,0.15,28
BBAS3,2018-09-19,1,0,0,0.1295,14,0.0103,3,0.15,27
BBAS3,2018-09-20,1,0,0,0.1212,13,0.0562,10,0.15,27
BBAS3,2018-09-21,1,0,0,0.1236,12,0.0512,9,0.15,26
BBAS3,2018-09-24,1,0,0,0.1138,11,0.0716,11,0.15,38
BBAS3,2018-09-25,1,0,0,0.1347,10,0.0075,2,0.15,23
BBAS3,2018-09-26,1,0,0,0.1247,9,0.0489,6,0.15,23
BBAS3,2018-09-27,1,0,0,0.1244,8,0.0497,5,0.15,22
BBAS3,2018-09-28,1,0,0,0.1221,7,0.0543,4,0.15,21
BBAS3,2018-10-01,1,0,0,0.0663,3,0.0454,3,0.15,20
BBAS3,2018-10-02,1,0,0,0.0642,2,0.0016,2,0.15,19
BBAS3,2018-10-03,1,0,1,0.0548,4,0.0477,4,0.115,57
BBAS3,2018-10-04,1,0,1,0.07,3,0.0047,2,0.1326,56
BBAS3,2018-10-05,1,0,1,0.0435,2,0.0406,2,0.1019,55
BBAS3,2018-10-08,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-10-09,1,0,1,0.0626,30,0.0547,29,0.0699,53
BBAS3,2018-10-10,1,0,1,0.0454,13,0.037,12,0.0774,52
BBAS3,2018-10-11,1,0,1,0.0474,12,0.0318,11,0.0796,51
BBAS3,2018-10-15,1,0,1,0.0138,2,0.0137,2,0.0804,50
BBAS3,2018-10-16,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-10-17,1,0,1,0.0103,2,0.0044,2,0.0713,48
BBAS3,2018-10-18,1,0,1,0.0346,8,0.004,3,0.0658,47
BBAS3,2018-10-19,1,0,1,0.0298,7,0.0194,6,0.0606,46
BBAS3,2018-10-22,1,0,1,0.0297,6,0.0197,5,0.0605,45
BBAS3,2018-10-23,1,0,1,0.0282,4,0.0046,3,0.0665,44
BBAS3,2018-10-24,1,0,1,0.0279,4,0.0248,4,0.0585,43
BBAS3,2018-10-25,1,0,1,0.0245,2,0.0061,2,0.0624,42
BBAS3,2018-10-26,1,0,1,0.0239,2,0.0218,2,0.0541,41
BBAS3,2018-10-29,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-10-30,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-10-31,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-11-01,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-11-05,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-11-06,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-11-07,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-11-08,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-11-09,1,0,1,0.0312,6,0.0191,5,0.0541,32
BBAS3,2018-11-12,1,0,1,0.0355,8,0.0203,7,0.0422,31
BBAS3,2018-11-13,1,0,1,0.0314,7,0.0312,7,0.0381,30
BBAS3,2018-11-14,1,0,1,0.0204,3,0.0194,3,0.0426,29
BBAS3,2018-11-16,1,0,1,0.0175,2,0.006,2,0.0395,28
BBAS3,2018-11-19,1,0,1,0.0241,4,0.0062,2,0.0307,27
BBAS3,2018-11-21,1,0,1,0.0209,3,0.0053,2,0.0274,26
BBAS3,2018-11-22,1,0,1,0.0131,2,0.0103,2,0.014,6
BBAS3,2018-11-23,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-11-26,0,0,1,0.0,0,0.0,0,0.0,0
BBAS3,2018-11-27,1,0,1,0.0132,2,0.0092,2,0.014,3
