ticker,day,success_oper_flag,timeout_flag,end_of_interval_flag,best_risk,best_risk_days,min_risk,min_risk_days,max_risk,max_risk_days
ABEV3,2018-01-31,1,0,0,0.0095,2,0.0021,2,0.0407,44
ABEV3,2018-02-01,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-02-02,1,0,0,0.0403,42,0.0372,42,0.0403,42
ABEV3,2018-02-05,1,0,0,0.0382,26,0.0337,24,0.0416,41
ABEV3,2018-02-06,1,0,0,0.0202,10,0.0195,10,0.0472,40
ABEV3,2018-02-07,1,0,0,0.0378,22,0.0198,19,0.0444,39
ABEV3,2018-02-08,1,0,0,0.0372,21,0.0214,18,0.0438,38
ABEV3,2018-02-09,1,0,0,0.0175,6,0.0152,6,0.0462,37
ABEV3,2018-02-14,1,0,0,0.0113,2,0.0026,2,0.0438,36
ABEV3,2018-02-15,1,0,0,0.0087,5,0.0087,5,0.0348,35
ABEV3,2018-02-16,1,0,0,0.028,17,0.0208,17,0.0344,34
ABEV3,2018-02-19,1,0,0,0.0311,33,0.0297,33,0.0311,33
ABEV3,2018-02-20,1,0,0,0.0088,2,0.0036,2,0.035,32
ABEV3,2018-02-21,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-02-22,1,0,0,0.0314,30,0.0287,30,0.0314,30
ABEV3,2018-02-23,1,0,0,0.0309,29,0.0302,29,0.0309,29
ABEV3,2018-02-26,1,0,0,0.0287,11,0.0188,9,0.0352,28
ABEV3,2018-02-27,1,0,0,0.0281,10,0.0117,7,0.0346,27
ABEV3,2018-02-28,1,0,0,0.0274,9,0.0137,7,0.0338,26
ABEV3,2018-03-01,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-03-02,1,0,0,0.0287,7,0.0092,3,0.0352,24
ABEV3,2018-03-05,1,0,0,0.0258,6,0.001,2,0.0322,23
ABEV3,2018-03-06,1,0,0,0.0231,5,0.006,2,0.0294,22
ABEV3,2018-03-07,1,0,0,0.0108,2,0.0045,2,0.0267,21
ABEV3,2018-03-08,1,0,0,0.0171,3,0.001,2,0.0233,20
ABEV3,2018-03-09,1,0,0,0.0111,2,0.0048,2,0.0173,19
ABEV3,2018-03-12,1,0,0,0.01,2,0.0053,2,0.0159,18
ABEV3,2018-03-13,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-03-14,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-03-15,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-03-16,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-03-19,1,0,0,0.0084,3,0.0072,3,0.0154,13
ABEV3,2018-03-20,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-03-21,1,0,0,0.0064,2,0.0029,2,0.0133,11
ABEV3,2018-03-22,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-03-23,1,0,0,0.0109,9,0.0076,9,0.0109,9
ABEV3,2018-03-26,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-03-27,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-03-28,1,0,0,0.0075,2,0.0033,2,0.0124,6
ABEV3,2018-03-29,1,0,0,0.0105,5,0.0029,3,0.0105,5
ABEV3,2018-04-02,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-03,1,0,0,0.0093,3,0.0014,3,0.0093,3
ABEV3,2018-04-04,1,0,0,0.0095,2,0.0009,2,0.0095,2
ABEV3,2018-04-05,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-06,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-09,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-10,1,0,0,0.009,2,0.0063,2,0.009,2
ABEV3,2018-04-11,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-12,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-13,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-16,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-17,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-18,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-19,1,0,0,0.0042,2,0.0034,2,0.0062,4
ABEV3,2018-04-20,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-23,1,0,0,0.0049,2,0.0034,2,0.0049,2
ABEV3,2018-04-24,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-25,1,0,0,0.0054,2,0.0049,2,0.0054,2
ABEV3,2018-04-26,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-27,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-04-30,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-02,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-03,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-04,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-07,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-08,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-09,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-10,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-11,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-14,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-15,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-16,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-17,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-18,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-21,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-22,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-23,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-24,1,0,0,0.0074,2,0.0028,2,0.0074,2
ABEV3,2018-05-25,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-28,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-29,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-05-30,1,0,0,0.0091,2,0.0064,2,0.0129,3
ABEV3,2018-06-01,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-06-04,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-06-05,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-06-06,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-06-07,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-06-08,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-06-11,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-06-12,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-06-13,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-06-14,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-06-15,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-06-18,1,0,0,0.0125,2,0.0086,2,0.0364,29
ABEV3,2018-06-19,1,0,0,0.0073,2,0.0073,2,0.0073,2
ABEV3,2018-06-20,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-06-21,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-06-22,1,0,0,0.0375,25,0.0252,24,0.0375,25
ABEV3,2018-06-25,1,0,0,0.0384,24,0.0228,23,0.0384,24
ABEV3,2018-06-26,1,0,0,0.0371,23,0.0264,22,0.0371,23
ABEV3,2018-06-27,1,0,0,0.0069,3,0.005,3,0.044,22
ABEV3,2018-06-28,1,0,0,0.0069,2,0.005,2,0.044,21
ABEV3,2018-06-29,1,0,0,0.0407,20,0.0161,11,0.0407,20
ABEV3,2018-07-02,1,0,0,0.0088,2,0.0075,2,0.044,19
ABEV3,2018-07-03,1,0,0,0.0227,10,0.0186,10,0.0398,18
ABEV3,2018-07-04,1,0,0,0.0231,9,0.0173,9,0.0403,17
ABEV3,2018-07-05,1,0,0,0.0225,8,0.0192,8,0.0396,16
ABEV3,2018-07-06,1,0,0,0.0346,15,0.0323,15,0.0346,15
ABEV3,2018-07-10,1,0,0,0.0227,6,0.0186,6,0.0398,14
ABEV3,2018-07-11,1,0,0,0.0384,13,0.0222,12,0.0384,13
ABEV3,2018-07-12,1,0,0,0.0236,51,0.0013,44,0.0236,51
ABEV3,2018-07-13,1,0,0,0.0144,2,0.0043,2,0.0375,11
ABEV3,2018-07-16,1,0,0,0.0319,10,0.0042,5,0.0319,10
ABEV3,2018-07-17,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-07-18,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-07-19,1,0,0,0.0121,2,0.0084,2,0.0304,7
ABEV3,2018-07-20,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-07-23,1,0,0,0.0269,5,0.0143,4,0.0269,5
ABEV3,2018-07-24,1,0,0,0.0211,3,0.0048,3,0.0275,4
ABEV3,2018-07-25,1,0,0,0.0172,2,0.0148,2,0.0235,3
ABEV3,2018-07-26,1,0,0,0.011,2,0.0074,2,0.011,2
ABEV3,2018-07-27,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-07-30,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-07-31,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-01,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-02,1,0,0,0.0048,2,0.0047,2,0.0048,2
ABEV3,2018-08-03,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-06,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-07,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-08,1,0,0,0.0055,2,0.0053,2,0.0055,2
ABEV3,2018-08-09,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-10,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-13,1,0,0,0.0111,2,0.0072,2,0.0133,3
ABEV3,2018-08-14,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-15,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-16,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-17,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-20,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-21,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-22,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-23,1,0,0,0.0095,5,0.0095,5,0.0095,5
ABEV3,2018-08-24,1,0,0,0.0053,2,0.0006,2,0.0091,4
ABEV3,2018-08-27,1,0,0,0.0065,3,0.0053,3,0.0065,3
ABEV3,2018-08-28,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-29,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-30,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-08-31,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-09-03,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-09-04,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-09-05,1,0,0,0.0081,3,0.0019,3,0.0216,12
ABEV3,2018-09-06,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-09-10,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-09-11,1,0,0,0.0148,6,0.0142,6,0.019,9
ABEV3,2018-09-12,1,0,0,0.0055,2,0.0043,2,0.0179,8
ABEV3,2018-09-13,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-09-14,1,0,0,0.0127,3,0.0104,3,0.0168,6
ABEV3,2018-09-17,1,0,0,0.0148,2,0.0006,2,0.019,5
ABEV3,2018-09-18,1,0,0,0.0113,7,0.0068,7,0.0121,8
ABEV3,2018-09-19,1,0,0,0.0096,3,0.0048,2,0.0096,3
ABEV3,2018-09-20,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-09-21,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-09-24,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-09-25,1,0,0,0.0119,2,0.0049,2,0.0127,3
ABEV3,2018-09-26,1,0,0,0.01,2,0.0049,2,0.01,2
ABEV3,2018-09-27,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-09-28,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-01,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-02,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-03,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-04,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-05,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-08,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-09,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-10,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-11,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-15,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-16,1,0,1,0.0068,2,0.0007,2,0.0068,2
ABEV3,2018-10-17,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-18,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-19,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-22,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-23,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-24,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-10-25,1,0,1,0.0298,4,0.0174,3,0.0498,25
ABEV3,2018-10-26,1,0,1,0.0269,4,0.0237,4,0.041,24
ABEV3,2018-10-29,1,0,1,0.014,2,0.0109,2,0.0331,23
ABEV3,2018-10-30,1,0,1,0.0176,2,0.0051,2,0.0313,22
ABEV3,2018-10-31,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-01,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-05,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-06,1,0,1,0.0115,2,0.0096,2,0.0115,2
ABEV3,2018-11-07,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-08,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-09,1,0,1,0.0088,2,0.005,2,0.0258,15
ABEV3,2018-11-12,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-13,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-14,1,0,1,0.0169,2,0.0014,2,0.0279,12
ABEV3,2018-11-16,1,0,1,0.0077,2,0.0021,2,0.0191,11
ABEV3,2018-11-19,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-21,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-22,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-23,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-26,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-27,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-28,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-29,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-11-30,1,0,1,0.0083,2,0.0074,2,0.0083,2
ABEV3,2018-12-03,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-04,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-05,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-06,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-07,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-10,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-11,1,0,1,0.0077,3,0.007,3,0.0096,4
ABEV3,2018-12-12,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-13,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-14,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-17,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-18,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-19,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-20,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-21,0,0,1,0.0,0,0.0,0,0.0,0
ABEV3,2018-12-26,1,0,1,0.0126,3,0.0051,2,0.0126,3
ABEV3,2018-12-27,1,0,1,0.0116,2,0.0058,2,0.0116,2
ABEV3,2018-12-28,0,0,1,0.0,0,0.0,0,0.0,0
